FECHA,KITENI,PS#1,PS#2,PS#3,PS#4,FECHA;KITENI;PS#1;PS#2;PS#3;PS#4,Año,Mes,Día,Dia
,,,,,,21/01/2007;17.6;29.5;8.8;10.2;0,0,0,0,
,,,,,,22/01/2007;1.4;11.2;0;34.2;0,0,0,0,
,,,,,,23/01/2007;24.8;0.1;11;0.3;0,0,0,0,
,,,,,,24/01/2007;0;5.1;0;0.3;0,0,0,0,
,,,,,,25/01/2007;1.4;117.8;19;4.2;0,0,0,0,
,,,,,,26/01/2007;6.4;113.5;42.3;1.2;0,0,0,0,
,,,,,,27/01/2007;45.4;23.4;12.3;16.4;0,0,0,0,
,,,,,,28/01/2007;3.8;95.3;13;0.2;0,0,0,0,
,,,,,,29/01/2007;57;35.3;39;1.9;0,0,0,0,
,,,,,,30/01/2007;1.4;5.8;8.4;16.4;0,0,0,0,
,,,,,,31/01/2007;17.4;41.1;6;19.4;0,0,0,0,
,,,,,,1/02/2007;15;22.8;9.4;4.1;0,0,0,0,
,,,,,,2/02/2007;8.8;67.4;7;1.9;0,0,0,0,
,,,,,,3/02/2007;0;0;0;10;0,0,0,0,
,,,,,,4/02/2007;7.2;0;59;1.1;0,0,0,0,
,,,,,,5/02/2007;18.6;0;12.6;15.4;0,0,0,0,
,,,,,,6/02/2007;25.1;17.6;19;5.4;0,0,0,0,
,,,,,,7/02/2007;0.6;0;2;0.2;0,0,0,0,
,,,,,,8/02/2007;42.6;85.3;35;0;0,0,0,0,
,,,,,,9/02/2007;2.6;62.4;11;5.1;0,0,0,0,
,,,,,,10/02/2007;0;1.4;4;1.3;0,0,0,0,
,,,,,,11/02/2007;0.1;2.5;6;5.2;0,0,0,0,
,,,,,,12/02/2007;13;2;13.4;24.2;0,0,0,0,
,,,,,,13/02/2007;1.5;8.7;1;5.8;0,0,0,0,
,,,,,,14/02/2007;0;0.3;1;6.2;0,0,0,0,
,,,,,,15/02/2007;3.7;19.4;6.8;11.2;0,0,0,0,
,,,,,,16/02/2007;0;0.5;0;0;0,0,0,0,
,,,,,,17/02/2007;0;0.2;0;0;0,0,0,0,
,,,,,,18/02/2007;42.2;0;67;0;0,0,0,0,
,,,,,,19/02/2007;14;0;4;5.2;0,0,0,0,
,,,,,,20/02/2007;1.4;20.9;1;6;0,0,0,0,
,,,,,,21/02/2007;3.4;32.7;0.6;2.8;0,0,0,0,
,,,,,,22/02/2007;8.6;7.1;9;6.6;0,0,0,0,
,,,,,,23/02/2007;0.4;0;0;0;0,0,0,0,
,,,,,,24/02/2007;10.4;15.8;28.2;16;0,0,0,0,
,,,,,,25/02/2007;0.6;0;2;12;0,0,0,0,
,,,,,,26/02/2007;0.2;18.5;4.3;16.3;0,0,0,0,
,,,,,,27/02/2007;1;0;0;0.2;0,0,0,0,
,,,,,,28/02/2007;15;7.2;24;0;0,0,0,0,
,,,,,,1/03/2007;2.2;3.5;12.4;0.9;0,0,0,0,
,,,,,,2/03/2007;4.4;8.6;3.02;0;0,0,0,0,
,,,,,,3/03/2007;5.2;9.3;0.4;8.2;0,0,0,0,
,,,,,,4/03/2007;65.8;4.3;91;0;0,0,0,0,
,,,,,,5/03/2007;22.1;6.04;6.04;0;0,0,0,0,
,,,,,,6/03/2007;16.2;0.5;0;0;0,0,0,0,
,,,,,,7/03/2007;39.1;2.8;26.2;43.4;0,0,0,0,
,,,,,,8/03/2007;12;6.4;5.2;8.3;0,0,0,0,
,,,,,,9/03/2007;12.4;3.2;5.4;13.3;0,0,0,0,
,,,,,,10/03/2007;11.2;30.3;25.2;0;0,0,0,0,
,,,,,,11/03/2007;4.2;24.1;31.3;3.8;0,0,0,0,
,,,,,,12/03/2007;34.2;0;75.3;15.3;0,0,0,0,
,,,,,,13/03/2007;30.5;4.3;13.2;2.3;0,0,0,0,
,,,,,,14/03/2007;5.8;96.7;13.2;4.3;0,0,0,0,
,,,,,,15/03/2007;37;43.3;14.6;14.3;0,0,0,0,
,,,,,,16/03/2007;0.3;0;5.7;3.3;0,0,0,0,
,,,,,,17/03/2007;19.3;92.2;32.4;1;0,0,0,0,
,,,,,,18/03/2007;1.1;8.2;4.3;19.1;0,0,0,0,
,,,,,,19/03/2007;5;2.8;5.5;23.2;0,0,0,0,
,,,,,,20/03/2007;0;2.3;1.1;8.2;0,0,0,0,
,,,,,,21/03/2007;1;0;0;4;0,0,0,0,
,,,,,,22/03/2007;13.6;25;14.1;0.3;0,0,0,0,
,,,,,,23/03/2007;24.2;1.8;39.2;14.1;0,0,0,0,
,,,,,,24/03/2007;17.6;47.2;19;50;0,0,0,0,
,,,,,,25/03/2007;0.4;4.2;2.8;4.1;0,0,0,0,
,,,,,,26/03/2007;21.2;0;76.8;1.3;0,0,0,0,
,,,,,,27/03/2007;9.6;6.2;36.3;0.3;0,0,0,0,
,,,,,,28/03/2007;4.6;0;2;34.5;0,0,0,0,
,,,,,,29/03/2007;28;4.5;10.6;2;0,0,0,0,
,,,,,,30/03/2007;2;48;10.2;2.2;0,0,0,0,
,,,,,,31/03/2007;0;0.1;0;3.2;0,0,0,0,
,,,,,,1/04/2007;16.4;14.8;6.4;1.27;0,0,0,0,
,,,,,,2/04/2007;2.3;21;5.8;4.3;0,0,0,0,
,,,,,,3/04/2007;0;0.1;2;0.44;0,0,0,0,
,,,,,,4/04/2007;0;23.5;5.2;3.1;0,0,0,0,
,,,,,,5/04/2007;2;20.2;9.6;12.3;0,0,0,0,
,,,,,,6/04/2007;6.8;17;5.2;20.1;0,0,0,0,
,,,,,,7/04/2007;0.2;0.2;0.2;6.2;0,0,0,0,
,,,,,,8/04/2007;0;4.4;0;0.2;0,0,0,0,
,,,,,,9/04/2007;42.4;138.8;48.8;36;0,0,0,0,
,,,,,,10/04/2007;1.2;0;17.6;3.8;0,0,0,0,
,,,,,,11/04/2007;0;0;0;0.1;0,0,0,0,
,,,,,,12/04/2007;0;21.8;2.2;0;0,0,0,0,
,,,,,,13/04/2007;0;23.4;28;0;0,0,0,0,
,,,,,,14/04/2007;34.2;19;37.2;12;0,0,0,0,
,,,,,,15/04/2007;0;0;0;0.1;0,0,0,0,
,,,,,,16/04/2007;0;0;1;0;0,0,0,0,
,,,,,,17/04/2007;0.2;0;0;1;0,0,0,0,
,,,,,,18/04/2007;0;9;3;13.9;0,0,0,0,
,,,,,,19/04/2007;0;0;0;0;0,0,0,0,
,,,,,,20/04/2007;0;0;0;0.6;0,0,0,0,
,,,,,,21/04/2007;0;0;0;0;0,0,0,0,
,,,,,,22/04/2007;0.8;4.4;3.8;2.8;0,0,0,0,
,,,,,,23/04/2007;49;2.1;20.2;0;0,0,0,0,
,,,,,,24/04/2007;1.6;0;3.5;0.8;0,0,0,0,
,,,,,,25/04/2007;19.4;3.4;80;0;0,0,0,0,
,,,,,,26/04/2007;0;3.2;1.7;0.9;0,0,0,0,
,,,,,,27/04/2007;68.6;14.2;0;0.8;0,0,0,0,
,,,,,,28/04/2007;27.2;31;34.6;1.8;0,0,0,0,
,,,,,,29/04/2007;2.6;3.6;3.2;0.6;0,0,0,0,
,,,,,,30/04/2007;0;0;0;0.2;0,0,0,0,
,,,,,,1/05/2007;0;0;0;0;0,0,0,0,
,,,,,,2/05/2007;0;0;0;0;0,0,0,0,
,,,,,,3/05/2007;0;0;0;0;0,0,0,0,
,,,,,,4/05/2007;0;7.2;0.4;10.2;0,0,0,0,
,,,,,,5/05/2007;0;1.8;2;0.2;0,0,0,0,
,,,,,,6/05/2007;0;8.6;11;2.1;0,0,0,0,
,,,,,,7/05/2007;14.2;85.8;14.4;6.2;0,0,0,0,
,,,,,,8/05/2007;0;0;3.2;0;0,0,0,0,
,,,,,,9/05/2007;9.2;12;27.3;15.2;0,0,0,0,
,,,,,,10/05/2007;2;15.4;2.2;0.2;0,0,0,0,
,,,,,,11/05/2007;0;0;0;0;0,0,0,0,
,,,,,,12/05/2007;0;0;1.2;0;0,0,0,0,
,,,,,,13/05/2007;0;0;0;6.2;0,0,0,0,
,,,,,,14/05/2007;0;0;0;0;0,0,0,0,
,,,,,,15/05/2007;0;0;0.8;0;0,0,0,0,
,,,,,,16/05/2007;0;0.1;0;0;0,0,0,0,
,,,,,,17/05/2007;0;0;3;0;0,0,0,0,
,,,,,,18/05/2007;4.4;20.3;7.2;0;0,0,0,0,
,,,,,,19/05/2007;0;2.4;6.6;4;0,0,0,0,
,,,,,,20/05/2007;0;3.7;0.4;5.3;0,0,0,0,
,,,,,,21/05/2007;0;4;0;0;0,0,0,0,
,,,,,,22/05/2007;0;46.6;0;0;0,0,0,0,
,,,,,,23/05/2007;0;3.4;0.2;0;0,0,0,0,
,,,,,,24/05/2007;1.4;22;0;0;0,0,0,0,
,,,,,,25/05/2007;8.4;14.8;8;0;0,0,0,0,
,,,,,,26/05/2007;0;0;0;0;0,0,0,0,
,,,,,,27/05/2007;0;0;0;0;0,0,0,0,
,,,,,,28/05/2007;0;0;0;0;0,0,0,0,
,,,,,,29/05/2007;0;17;1.2;0;0,0,0,0,
,,,,,,30/05/2007;6.4;54.8;10.4;0.2;0,0,0,0,
,,,,,,31/05/2007;21;15;21.2;2;0,0,0,0,
,,,,,,1/06/2007;0;0;2;0;0,0,0,0,
,,,,,,2/06/2007;0;0.4;0;0;0,0,0,0,
,,,,,,3/06/2007;0;1.8;0;0;0,0,0,0,
,,,,,,4/06/2007;0;0;0;0.5;0,0,0,0,
,,,,,,5/06/2007;0;0;0;0;0,0,0,0,
,,,,,,6/06/2007;0;0;0;0;0,0,0,0,
,,,,,,7/06/2007;0;0;0;0;0,0,0,0,
,,,,,,8/06/2007;0;0;0;0;0,0,0,0,
,,,,,,9/06/2007;0;0;0;0;0,0,0,0,
,,,,,,10/06/2007;0;0;0;0;0,0,0,0,
,,,,,,11/06/2007;0;0;0;0;0,0,0,0,
,,,,,,12/06/2007;0;0;0;0;0,0,0,0,
,,,,,,13/06/2007;0;0;0;0;0,0,0,0,
,,,,,,14/06/2007;0;12.4;0;0;0,0,0,0,
,,,,,,15/06/2007;0;0;0;0;0,0,0,0,
,,,,,,16/06/2007;0;0.8;0;5.8;0,0,0,0,
,,,,,,17/06/2007;0;1.1;0;0;0,0,0,0,
,,,,,,18/06/2007;0;17.2;0;0;0,0,0,0,
,,,,,,19/06/2007;0;0;0;0;0,0,0,0,
,,,,,,20/06/2007;0;0;0;0;0,0,0,0,
,,,,,,21/06/2007;0;0;0;0;0,0,0,0,
,,,,,,22/06/2007;0;0;18;0;0,0,0,0,
,,,,,,23/06/2007;16.2;0;0.4;0;0,0,0,0,
,,,,,,24/06/2007;4.6;0.8;19.4;0;0,0,0,0,
,,,,,,25/06/2007;0;60.2;2;0;0,0,0,0,
,,,,,,26/06/2007;0;23;2.3;0;0,0,0,0,
,,,,,,27/06/2007;0;0;0;0.9;0,0,0,0,
,,,,,,28/06/2007;1.8;0;4;0;0,0,0,0,
,,,,,,29/06/2007;8.8;0;1.3;0;0,0,0,0,
,,,,,,30/06/2007;0;0;0;0;0,0,0,0,
,,,,,,1/07/2007;0;0;0;0;0,0,0,0,
,,,,,,2/07/2007;0;0;0;0;0,0,0,0,
,,,,,,3/07/2007;0;0;0;0;0,0,0,0,
,,,,,,4/07/2007;0;0;0;0;0,0,0,0,
,,,,,,5/07/2007;0;0;0;0;0,0,0,0,
,,,,,,6/07/2007;0;0;2.2;0;0,0,0,0,
,,,,,,7/07/2007;0;0;0;0;0,0,0,0,
,,,,,,8/07/2007;0;0;0;0;0,0,0,0,
,,,,,,9/07/2007;0;10.2;3.6;4.2;0,0,0,0,
,,,,,,10/07/2007;6.5;68.4;14.7;1.2;0,0,0,0,
,,,,,,11/07/2007;1.3;7.2;6.5;0.4;0,0,0,0,
,,,,,,12/07/2007;2;3.4;8.5;0.2;0,0,0,0,
,,,,,,13/07/2007;0;0;0;0;0,0,0,0,
,,,,,,14/07/2007;0;3.4;0;0;0,0,0,0,
,,,,,,15/07/2007;0;3.6;1.2;0;0,0,0,0,
,,,,,,16/07/2007;0;0;0;0;0,0,0,0,
,,,,,,17/07/2007;0;1.5;2.6;0;0,0,0,0,
,,,,,,18/07/2007;0;0;0;0;0,0,0,0,
,,,,,,19/07/2007;12.8;128;24;0;0,0,0,0,
,,,,,,20/07/2007;18;0;3.5;0;0,0,0,0,
,,,,,,21/07/2007;0;1.8;17.6;0;0,0,0,0,
,,,,,,22/07/2007;0;1.6;3.6;0;0,0,0,0,
,,,,,,23/07/2007;1;0;1;0;0,0,0,0,
,,,,,,24/07/2007;0;0;0.4;0;0,0,0,0,
,,,,,,25/07/2007;0;6.6;0;0;0,0,0,0,
,,,,,,26/07/2007;10.8;37.4;8.3;0;0,0,0,0,
,,,,,,27/07/2007;2.8;1;6.3;9;0,0,0,0,
,,,,,,28/07/2007;0;0;0;7;0,0,0,0,
,,,,,,29/07/2007;0;0;0;12;0,0,0,0,
,,,,,,30/07/2007;0;0;0;3;0,0,0,0,
,,,,,,31/07/2007;0;0;0;0;0,0,0,0,
,,,,,,1/08/2007;0;0;0;0;0,0,0,0,
,,,,,,2/08/2007;0;0;0;0;0,0,0,0,
,,,,,,3/08/2007;0;0;0;0;0,0,0,0,
,,,,,,4/08/2007;0;0;0;0;0,0,0,0,
,,,,,,5/08/2007;0;0;2.2;0;0,0,0,0,
,,,,,,6/08/2007;0;0;0;0;0,0,0,0,
,,,,,,7/08/2007;0;0;0;0;0,0,0,0,
,,,,,,8/08/2007;5;15.8;0;0;0,0,0,0,
,,,,,,9/08/2007;0;4.8;0;0;0,0,0,0,
,,,,,,10/08/2007;0;0;0;0;0,0,0,0,
,,,,,,11/08/2007;0;0;0;4;0,0,0,0,
,,,,,,12/08/2007;0;0;0;6.5;0,0,0,0,
,,,,,,13/08/2007;0;0;0;0;0,0,0,0,
,,,,,,14/08/2007;0;0;0;0;0,0,0,0,
,,,,,,15/08/2007;0;0;0;0;0,0,0,0,
,,,,,,16/08/2007;0;0;0;0;0,0,0,0,
,,,,,,17/08/2007;0;0;0;0;0,0,0,0,
,,,,,,18/08/2007;0;1.8;0;2.3;0,0,0,0,
,,,,,,19/08/2007;0;0;1;4.6;0,0,0,0,
,,,,,,20/08/2007;4.4;0;0;0.6;0,0,0,0,
,,,,,,21/08/2007;0;0;0;0;0,0,0,0,
,,,,,,22/08/2007;0;0;0;0;0,0,0,0,
,,,,,,23/08/2007;0;0;0;0;0,0,0,0,
,,,,,,24/08/2007;0;0;0;0;0,0,0,0,
,,,,,,25/08/2007;0;0;0;0;0,0,0,0,
,,,,,,26/08/2007;0;0.6;9.4;0;0,0,0,0,
,,,,,,27/08/2007;0;0;2;21;0,0,0,0,
,,,,,,28/08/2007;0;38.4;9.7;10;0,0,0,0,
,,,,,,29/08/2007;2.8;0.4;0;3;0,0,0,0,
,,,,,,30/08/2007;4.6;4.8;28.4;29;0,0,0,0,
,,,,,,31/08/2007;6;0.2;2.2;3;0,0,0,0,
,,,,,,1/09/2007;0;0;0;4;0,0,0,0,
,,,,,,2/09/2007;0;0;0;2;0,0,0,0,
,,,,,,3/09/2007;0;0;0;6;0,0,0,0,
,,,,,,4/09/2007;0;0;6.6;0;0,0,0,0,
,,,,,,5/09/2007;0;22.4;38.2;0;0,0,0,0,
,,,,,,6/09/2007;0;5.8;0;6;0,0,0,0,
,,,,,,7/09/2007;0;0;0;8;0,0,0,0,
,,,,,,8/09/2007;0;0;0;0;0,0,0,0,
,,,,,,9/09/2007;0;0;8.2;2;0,0,0,0,
,,,,,,10/09/2007;1.4;0;0;0;0,0,0,0,
,,,,,,11/09/2007;0;0;0;0;0,0,0,0,
,,,,,,12/09/2007;0;0;0;2;0,0,0,0,
,,,,,,13/09/2007;0;0;0;0;0,0,0,0,
,,,,,,14/09/2007;0;0;0;2;0,0,0,0,
,,,,,,15/09/2007;0;0;0;2;0,0,0,0,
,,,,,,16/09/2007;0;0;0;5;0,0,0,0,
,,,,,,17/09/2007;0;0;0;0;0,0,0,0,
,,,,,,18/09/2007;0;0;0;5;0,0,0,0,
,,,,,,19/09/2007;0;4.8;1.1;0;0,0,0,0,
,,,,,,20/09/2007;2.2;1.2;8.2;0;0,0,0,0,
,,,,,,21/09/2007;0.4;39.4;8.9;2;0,0,0,0,
,,,,,,22/09/2007;0;0;0;1;0,0,0,0,
,,,,,,23/09/2007;0;0;0;1;0,0,0,0,
,,,,,,24/09/2007;0.6;0;1.2;4;0,0,0,0,
,,,,,,25/09/2007;29;0;7;9;0,0,0,0,
,,,,,,26/09/2007;0;0;0;5;0,0,0,0,
,,,,,,27/09/2007;2.4;0;26;1;0,0,0,0,
,,,,,,28/09/2007;1;0;0;5;0,0,0,0,
,,,,,,29/09/2007;18.8;0;3;2;0,0,0,0,
,,,,,,30/09/2007;0;0;0;0;0,0,0,0,
,,,,,,1/10/2007;0;0;0.4;0;0,0,0,0,
,,,,,,2/10/2007;0;0;0;0;0,0,0,0,
,,,,,,3/10/2007;0;0;0;0;0,0,0,0,
,,,,,,4/10/2007;0;0;13.2;0;0,0,0,0,
,,,,,,5/10/2007;0;0;0;0;0,0,0,0,
,,,,,,6/10/2007;0;3.5;2.4;0;0,0,0,0,
,,,,,,7/10/2007;0;0;0;14.2;0,0,0,0,
,,,,,,8/10/2007;6.8;3;16.2;4.2;0,0,0,0,
,,,,,,9/10/2007;0;1.2;0;0;0,0,0,0,
,,,,,,10/10/2007;0;0;0;13;0,0,0,0,
,,,,,,11/10/2007;0;0;0;0;0,0,0,0,
,,,,,,12/10/2007;0;0;0;0;0,0,0,0,
,,,,,,13/10/2007;22.5;7;0;0;0,0,0,0,
,,,,,,14/10/2007;1.6;20.8;14.6;0;0,0,0,0,
,,,,,,15/10/2007;14.7;84.6;22.8;2;0,0,0,0,
,,,,,,16/10/2007;0;10;0.4;0;0,0,0,0,
,,,,,,17/10/2007;1.6;0;1.4;0;0,0,0,0,
,,,,,,18/10/2007;28.8;64.4;34.2;2;0,0,0,0,
,,,,,,19/10/2007;3.4;2;2.4;6;0,0,0,0,
,,,,,,20/10/2007;20.2;0;47.6;26;0,0,0,0,
,,,,,,21/10/2007;7;76.2;17.2;20;0,0,0,0,
,,,,,,22/10/2007;0;24.7;0;16;0,0,0,0,
,,,,,,23/10/2007;17.6;0.3;0.2;8;0,0,0,0,
,,,,,,24/10/2007;17.8;20.4;23;5;0,0,0,0,
,,,,,,25/10/2007;12;7.2;25.2;9;0,0,0,0,
,,,,,,26/10/2007;0;0;0;2;0,0,0,0,
,,,,,,27/10/2007;6.4;27.2;2.4;0;0,0,0,0,
,,,,,,28/10/2007;12.8;11.8;17.2;7;0,0,0,0,
,,,,,,29/10/2007;0;23.2;1.6;28;0,0,0,0,
,,,,,,30/10/2007;0;24.2;0;21;0,0,0,0,
,,,,,,31/10/2007;1.6;0;3.6;4;0,0,0,0,
,,,,,,1/11/2007;15.8;2.2;6.8;2;0,0,0,0,
,,,,,,2/11/2007;1.8;0;10.6;3;0,0,0,0,
,,,,,,3/11/2007;0;2.8;8.8;0;0,0,0,0,
,,,,,,4/11/2007;0.4;1;1;0;0,0,0,0,
,,,,,,5/11/2007;0.6;36.3;12.4;0;0,0,0,0,
,,,,,,6/11/2007;0;0;2;2;0,0,0,0,
,,,,,,7/11/2007;0;3;1.2;5;0,0,0,0,
,,,,,,8/11/2007;0;28.8;0;3;0,0,0,0,
,,,,,,9/11/2007;0;9.4;2;5;0,0,0,0,
,,,,,,10/11/2007;0;0;4.3;2;0,0,0,0,
,,,,,,11/11/2007;0;0;1.4;0;0,0,0,0,
,,,,,,12/11/2007;0;28.4;42.6;0;0,0,0,0,
,,,,,,13/11/2007;0;3.6;1.2;0;0,0,0,0,
,,,,,,14/11/2007;0;0.2;0.8;2;0,0,0,0,
,,,,,,15/11/2007;1.6;20.2;0;4;0,0,0,0,
,,,,,,16/11/2007;14.6;5.6;24.8;9;0,0,0,0,
,,,,,,17/11/2007;0;4.2;2.3;3;0,0,0,0,
,,,,,,18/11/2007;0;0;2.5;0;0,0,0,0,
,,,,,,19/11/2007;0;0;10.3;4;0,0,0,0,
,,,,,,20/11/2007;2.2;6.3;10;6;0,0,0,0,
,,,,,,21/11/2007;23.6;1.6;13.9;2;0,0,0,0,
,,,,,,22/11/2007;1.8;1;7.4;29;0,0,0,0,
,,,,,,23/11/2007;0;0.2;0;11;0,0,0,0,
,,,,,,24/11/2007;0;0;0.8;6;0,0,0,0,
,,,,,,25/11/2007;18.8;38.3;7.8;0;0,0,0,0,
,,,,,,26/11/2007;0;43;0.3;2;0,0,0,0,
,,,,,,27/11/2007;0.2;35;3.3;3;0,0,0,0,
,,,,,,28/11/2007;1.8;2.7;26.8;2.5;0,0,0,0,
,,,,,,29/11/2007;28;10;1.5;0;0,0,0,0,
,,,,,,30/11/2007;0;17.06;0.3;0.3;0,0,0,0,
,,,,,,1/12/2007;2.8;0.4;3.2;4.5;0,0,0,0,
,,,,,,2/12/2007;8.1;19;15.3;2.5;0,0,0,0,
,,,,,,3/12/2007;0;0.2;0;0;0,0,0,0,
,,,,,,4/12/2007;0;0;0;0;0,0,0,0,
,,,,,,5/12/2007;0;0.4;0;0;0,0,0,0,
,,,,,,6/12/2007;5;43.2;0;0;0,0,0,0,
,,,,,,7/12/2007;0;31.6;0;0;0,0,0,0,
,,,,,,8/12/2007;0;3.6;2.4;0;0,0,0,0,
,,,,,,9/12/2007;61.9;2.2;10.8;5;0,0,0,0,
,,,,,,10/12/2007;0;122.2;0;0;0,0,0,0,
,,,,,,11/12/2007;38.4;48.6;14.1;0;0,0,0,0,
,,,,,,12/12/2007;7;59.2;10.6;26;0,0,0,0,
,,,,,,13/12/2007;23.2;4.5;6.2;15;0,0,0,0,
,,,,,,14/12/2007;3;159.7;4.8;12;0,0,0,0,
,,,,,,15/12/2007;4.8;36.5;13.8;14;0,0,0,0,
,,,,,,16/12/2007;9.2;0;13;0;0,0,0,0,
,,,,,,17/12/2007;0.8;24.8;5.1;8;0,0,0,0,
,,,,,,18/12/2007;23;13;18.2;24;0,0,0,0,
,,,,,,19/12/2007;25;0;8.4;3.5;0,0,0,0,
,,,,,,20/12/2007;23.2;12.8;32.4;19;0,0,0,0,
,,,,,,21/12/2007;7.4;0;0.4;7;0,0,0,0,
,,,,,,22/12/2007;0;0;3.8;0;0,0,0,0,
,,,,,,23/12/2007;0;3;0.47;11.1;0,0,0,0,
,,,,,,24/12/2007;16.5;0;0;0.5;0,0,0,0,
,,,,,,25/12/2007;0;4.4;0.8;1.5;0,0,0,0,
,,,,,,26/12/2007;10.9;2;8.8;8.3;0,0,0,0,
,,,,,,27/12/2007;13.6;6.8;18.4;3.8;0,0,0,0,
,,,,,,28/12/2007;1.2;91.6;0;10;0,0,0,0,
,,,,,,29/12/2007;24.6;20.6;37.7;12;0,0,0,0,
,,,,,,30/12/2007;0;7;1.2;5;0,0,0,0,
,,,,,,31/12/2007;0.8;5.9;7.2;12;0,0,0,0,
2008-01-01,3.8,6.6,12.8,10.0,0.0,,2008,1,1,
2008-01-02,9.8,8.9,29.0,14.0,0.0,,2008,1,2,
2008-01-03,14.0,40.4,15.0,6.0,0.0,,2008,1,3,
2008-01-04,1.0,0.0,3.2,3.0,0.0,,2008,1,4,
2008-01-05,2.4,13.5,0.0,9.0,0.0,,2008,1,5,
2008-01-06,0.2,52.0,9.4,10.0,0.0,,2008,1,6,
2008-01-07,14.2,52.7,50.6,14.0,0.0,,2008,1,7,
2008-01-08,3.2,39.6,6.2,16.0,0.0,,2008,1,8,
2008-01-09,12.8,15.5,13.6,12.0,0.0,,2008,1,9,
2008-01-10,3.2,13.5,12.4,7.0,0.0,,2008,1,10,
2008-01-11,22.41,90.4,20.2,9.0,0.0,,2008,1,11,
2008-01-12,3.4,6.3,13.8,29.0,0.0,,2008,1,12,
2008-01-13,0.0,0.0,0.0,26.0,0.0,,2008,1,13,
2008-01-14,10.8,0.0,15.8,20.0,0.0,,2008,1,14,
2008-01-15,4.8,3.4,7.6,26.0,0.0,,2008,1,15,
2008-01-16,1.0,72.4,2.1,29.0,0.0,,2008,1,16,
2008-01-17,0.0,57.0,5.2,15.0,0.0,,2008,1,17,
2008-01-18,0.0,3.4,3.2,9.0,0.0,,2008,1,18,
2008-01-19,0.0,75.2,2.7,4.0,0.0,,2008,1,19,
2008-01-20,14.0,28.8,13.6,2.0,0.0,,2008,1,20,
2008-01-21,0.4,0.2,8.1,6.0,0.0,,2008,1,21,
2008-01-22,30.8,141.1,26.6,4.0,0.0,,2008,1,22,
2008-01-23,35.8,106.0,30.8,2.0,0.0,,2008,1,23,
2008-01-24,21.8,24.0,22.3,6.0,0.0,,2008,1,24,
2008-01-25,3.2,138.0,17.8,5.0,0.0,,2008,1,25,
2008-01-26,1.0,13.5,3.9,7.0,0.0,,2008,1,26,
2008-01-27,22.2,80.3,71.0,9.0,0.0,,2008,1,27,
2008-01-28,42.2,146.3,17.7,2.0,0.0,,2008,1,28,
2008-01-29,7.5,0.5,15.0,2.0,0.0,,2008,1,29,
2008-01-30,0.5,1.0,8.2,5.0,0.0,,2008,1,30,
2008-01-31,2.0,12.7,1.3,2.0,0.0,,2008,1,31,
2008-02-01,0.4,18.3,2.4,4.0,0.0,,2008,2,1,
2008-02-02,8.0,15.7,6.2,2.0,0.0,,2008,2,2,
2008-02-03,0.7,115.8,18.6,24.0,0.0,,2008,2,3,
2008-02-04,1.7,27.4,8.4,38.0,0.0,,2008,2,4,
2008-02-05,8.5,1.5,14.4,10.0,0.0,,2008,2,5,
2008-02-06,5.2,25.0,10.2,4.0,0.0,,2008,2,6,
2008-02-07,0.0,5.4,0.8,2.0,0.0,,2008,2,7,
2008-02-08,0.0,0.2,0.0,0.0,0.0,,2008,2,8,
2008-02-09,1.0,2.2,13.1,4.3,0.0,,2008,2,9,
2008-02-10,2.5,1.0,3.4,2.0,0.0,,2008,2,10,
2008-02-11,15.0,0.2,0.8,3.0,0.0,,2008,2,11,
2008-02-12,16.1,24.4,23.0,33.0,0.0,,2008,2,12,
2008-02-13,19.0,4.6,17.0,1.0,0.0,,2008,2,13,
2008-02-14,0.0,0.0,0.0,1.0,0.0,,2008,2,14,
2008-02-15,0.0,0.0,0.0,0.0,0.0,,2008,2,15,
2008-02-16,0.0,0.0,0.8,0.0,0.0,,2008,2,16,
2008-02-17,0.0,4.5,8.5,6.0,0.0,,2008,2,17,
2008-02-18,34.0,46.6,30.1,15.0,0.0,,2008,2,18,
2008-02-19,31.2,58.0,8.2,10.0,0.0,,2008,2,19,
2008-02-20,0.0,22.2,0.6,6.4,0.0,,2008,2,20,
2008-02-21,21.2,8.0,17.6,14.2,0.0,,2008,2,21,
2008-02-22,34.5,19.2,76.0,14.0,0.0,,2008,2,22,
2008-02-23,9.2,55.2,11.3,19.0,0.0,,2008,2,23,
2008-02-24,8.8,12.4,10.4,11.0,0.0,,2008,2,24,
2008-02-25,20.5,72.8,67.1,16.0,0.0,,2008,2,25,
2008-02-26,16.8,20.4,25.3,7.0,0.0,,2008,2,26,
2008-02-27,4.2,34.4,15.8,9.0,0.0,,2008,2,27,
2008-02-28,17.4,15.0,7.1,16.0,0.0,,2008,2,28,
2008-02-29,7.4,8.0,3.2,2.0,0.0,,2008,2,29,
2008-03-01,1.4,0.0,8.0,9.0,0.0,,2008,3,1,
2008-03-02,8.6,43.8,25.8,6.0,0.0,,2008,3,2,
2008-03-03,27.3,102.0,39.2,4.0,0.0,,2008,3,3,
2008-03-04,38.0,17.2,65.6,11.0,0.0,,2008,3,4,
2008-03-05,5.6,12.2,7.4,7.0,0.0,,2008,3,5,
2008-03-06,3.0,4.2,2.6,10.0,0.0,,2008,3,6,
2008-03-07,3.4,19.2,7.0,2.0,0.0,,2008,3,7,
2008-03-08,4.8,29.0,5.4,7.0,0.0,,2008,3,8,
